vm,vc,ts,sp,id,hot,rad,,,
3,12.76222189,473,10,25,28.87724805,28.15145663,,,
3,12.78189107,473.1,10,25,28.87613351,28.14991293,,,
3,12.80137518,473.2,10,25,28.87501669,28.14837106,,,
3,12.82067593,473.3,10,25,28.87389761,28.146831,,,
3,12.83979503,473.4,10,25,28.8727763,28.14529276,,,
3,12.85873415,473.5,10,25,28.8716528,28.14375632,,,
3,12.87749497,473.6,10,25,28.87052712,28.14222168,,,
3,12.89607913,473.7,10,25,28.86939931,28.14068883,,,
3,12.91448828,473.8,10,25,28.8682694,28.13915777,,,
3,12.93272403,473.9,10,25,28.86713741,28.13762848,,,
3,12.95078799,474,10,25,28.86600336,28.13610096,,,
3,12.96868175,474.1,10,25,28.8648673,28.13457521,,,
3,12.98640689,474.2,10,25,28.86372925,28.13305121,,,
3,13.00396498,474.3,10,25,28.86258923,28.13152897,,,
3,13.02135755,474.4,10,25,28.86144728,28.13000847,,,
3,13.03858615,474.5,10,25,28.86030342,28.12848971,,,
3,13.05565229,474.6,10,25,28.85915769,28.12697268,,,
3,13.07255747,474.7,10,25,28.8580101,28.12545737,,,
3,13.0893032,474.8,10,25,28.85686068,28.12394379,,,
3,13.10589094,474.9,10,25,28.85570946,28.12243192,,,
3,13.12232216,475,10,25,28.85455648,28.12092175,,,
3,13.13859832,475.1,10,25,28.85340174,28.11941329,,,
3,13.15472084,475.2,10,25,28.85224529,28.11790652,,,
3,13.17069115,475.3,10,25,28.85108714,28.11640144,,,
3,13.18651066,475.4,10,25,28.84992732,28.11489804,,,
3,13.20218078,475.5,10,25,28.84876586,28.11339632,,,
3,13.21770287,475.6,10,25,28.84760278,28.11189627,,,
3,13.23307833,475.7,10,25,28.84643811,28.11039788,,,
3,13.24830849,475.8,10,25,28.84527186,28.10890116,,,
3,13.26339472,475.9,10,25,28.84410407,28.10740608,,,
3,13.27833834,476,10,25,28.84293476,28.10591266,,,
3,13.29314068,476.1,10,25,28.84176395,28.10442088,,,
3,13.30780305,476.2,10,25,28.84059167,28.10293073,,,
3,13.32232673,476.3,10,25,28.83941793,28.10144222,,,
3,13.33671303,476.4,10,25,28.83824277,28.09995533,,,
3,13.35096321,476.5,10,25,28.8370662,28.09847006,,,
3,13.36507853,476.6,10,25,28.83588825,28.09698641,,,
3,13.37906024,476.7,10,25,28.83470894,28.09550437,,,
3,13.39290959,476.8,10,25,28.8335283,28.09402393,,,
3,13.40662779,476.9,10,25,28.83234634,28.09254509,,,
3,13.42021607,477,10,25,28.83116308,28.09106784,,,
3,13.43367563,477.1,10,25,28.82997855,28.08959218,,,
3,13.44700766,477.2,10,25,28.82879278,28.08811811,,,
3,13.46021334,477.3,10,25,28.82760577,28.08664561,,,
3,13.47329385,477.4,10,25,28.82641755,28.08517469,,,
3,13.48625034,477.5,10,25,28.82522815,28.08370533,,,
3,13.49908396,477.6,10,25,28.82403758,28.08223754,,,
3,13.51179587,477.7,10,25,28.82284586,28.0807713,,,
3,13.52438717,477.8,10,25,28.82165302,28.07930662,,,
3,13.53685899,477.9,10,25,28.82045907,28.07784349,,,
3,13.54921244,478,10,25,28.81926404,28.0763819,,,
3,13.56144862,478.1,10,25,28.81806793,28.07492184,,,
3,13.57356861,478.2,10,25,28.81687078,28.07346333,,,
3,13.58557349,478.3,10,25,28.8156726,28.07200634,,,
3,13.59746432,478.4,10,25,28.81447342,28.07055087,,,
3,13.60924217,478.5,10,25,28.81327324,28.06909692,,,
3,13.62090808,478.6,10,25,28.81207209,28.06764449,,,
3,13.63246309,478.7,10,25,28.81086998,28.06619357,,,
3,13.64390823,478.8,10,25,28.80966695,28.06474416,,,
3,13.65524452,478.9,10,25,28.80846299,28.06329624,,,
3,13.66647296,479,10,25,28.80725814,28.06184983,,,
3,13.67759456,479.1,10,25,28.8060524,28.0604049,,,
3,13.6886103,479.2,10,25,28.8048458,28.05896147,,,
3,13.69952118,479.3,10,25,28.80363836,28.05751951,,,
3,13.71032815,479.4,10,25,28.80243009,28.05607904,,,
3,13.72103219,479.5,10,25,28.80122101,28.05464004,,,
3,13.73163425,479.6,10,25,28.80001113,28.05320251,,,
